Plant ID,Plant name (English),Owner,Owner GEM ID,Parent,Parent GEM ID,Subnational unit (province/state),Country/Area,Region,Plant age (years),Start date,Workforce size,Status,Nominal crude steel capacity (ttpa),Latitude_plant,Longitude_plant,geometry,environmental_indicator,Latitude_station,Longitude_station,distance_km,environmental_indicator_log
P100000120882,Aba Iron and Steel Payas plant,ABA Çelik Demir LŞ,E100000131190,ABA Çelik Demir LŞ [100.0%],E100000131190 [100.0%],Hatay,Türkiye,Europe,42,1983,900,operating,1100,36.747413,36.21733,POINT (4031694.73349195 4403957.653949021),603655.6002061085,27.125,69.54166667,3919.357,13.311
P100000120891,Asil Celik Orhangazi steel plant,Asil Celik Sanayi ve Ticaret AŞ,E100000130849,small shareholder(s) [21.7%]; Parsan Makina Parçaları Sanayi AŞ [20.1%]; Güriş Inşaat ve Muhendislik AŞ [19.5%]; Omtaş Otomotiv Transmisyon Aksamı Sanayi ve Ticaret AŞ [5.5%]; Diler Holding AŞ,E100001015587 [21.7%]; E100001016200 [20.1%]; E100000186116 [19.5%]; E100001016203 [5.5%]; E100000120333,Bursa,Türkiye,Europe,46,1979,361,operating,730,40.42752,29.270141,POINT (3258337.191567319 4928264.204659237),603655.6002061085,27.125,69.54166667,4826.848,13.311
P100000120892,Cebitas steel plant,Çebitaş Demir Çelik Endüstrisi AŞ,E100001010272,Çebitaş Demir Çelik Endüstrisi AŞ [100.0%],E100001010272 [100.0%],İzmir,Türkiye,Europe,36,1989,450,operating,860,38.74074,26.951743,POINT (3000254.3067511753 4684602.548954099),603655.6002061085,27.125,69.54166667,4986.633,13.311
P100000120867,Colakoglu Metallurgical Dilovasi plant,Çolakoğlu Metalürji AŞ,E100000002151,Çolakoğlu Metalürji AŞ [100.0%],E100000002151 [100.0%],Kocaeli,Türkiye,Europe,56,1969,,operating,4500,40.768409,29.529979,POINT (3287262.225416062 4978241.824369788),603655.6002061085,27.125,69.54166667,4818.847,13.311
P100000120868,Diler Iron and Steel Dilovasi plant,Diler Demir Celik Endustri ve Ticaret AŞ,E100000130789,Diler Holding AŞ,E100000120333,Kocaeli,Türkiye,Europe,41,1984,1000,operating,1300,40.783161,29.533568,POINT (3287661.751068519 4980410.38070809),603655.6002061085,27.125,69.54166667,4819.306,13.311
P100000120869,Ege Steel Aliaga plant,Ege Celik Endustrisi Sanayi ve Ticaret AŞ,E100000130876,natural person(s) [98.0%]; small shareholder(s) [2.0%],E100000123261 [98.0%]; E100001015587 [2.0%],İzmir,Türkiye,Europe,24,2001,999,operating,1200,38.728005,26.940095,POINT (2998957.6573224156 4682785.1727397265),603655.6002061085,27.125,69.54166667,4987.303,13.311
P100000120870,Ekinciler Iron and Steel Iskenderun plant,Ekinciler Demir ve Celik Sanayi AŞ,E100000130793,Ekinciler Holding AŞ,E100000130896,Hatay,Türkiye,Europe,36,1989,,operating,1250,36.690115,36.205739,POINT (4030404.429274166 4396000.387453876),603655.6002061085,27.125,69.54166667,3918.019,13.311
P100000120871,Erdemir Eregli steel plant,Eregli Demir ve Celik Fabrikalari AŞ,E100000130751,Eregli Demir ve Celik Fabrikalari AŞ [100.0%],E100000130751 [100.0%],Zonguldak,Türkiye,Europe,60,1965,5600,operating,3801,41.261469,31.420106,POINT (3497670.20059068 5050985.115707169),603655.6002061085,27.125,69.54166667,4654.468,13.311
P100000120872,Habas Aliaga steel plant,Habas Industrial and Medical Gases Production Industries AŞ,E100001000568,Habas Industrial and Medical Gases Production Industries AŞ [100.0%],E100001000568 [100.0%],İzmir,Türkiye,Europe,38,1987,1449,operating,4500,38.751462,26.950172,POINT (3000079.423831139 4686132.906883163),603655.6002061085,27.125,69.54166667,4987.274,13.311
P100000120873,İÇDAŞ Biga steel plant,Içdaş Çelik Enerji Tersane Ve Ulaşim Sanayi AŞ,E100000130879,Içdaş Çelik Enerji Tersane Ve Ulaşim Sanayi AŞ [100.0%],E100000130879 [100.0%],Çanakkale,Türkiye,Europe,55,1970,4754,operating,5001,40.441491,27.137563,POINT (3020939.694530382 4930307.493117417),603655.6002061085,27.125,69.54166667,5048.826,13.311
P100000120874,İDÇ Izdemir Aliaga steel plant,Izmir Demir Celik Sanayi AŞ,E100000130752,Izmir Demir Celik Sanayi AŞ [100.0%],E100000130752 [100.0%],İzmir,Türkiye,Europe,38,1987,2010,operating,3100,38.739596,26.929091,POINT (2997732.697645726 4684439.278668028),603655.6002061085,27.125,69.54166667,4988.98,13.311
P100000120875,Isdemir Payas steel plant,Iskenderun Demir ve Celik AŞ,E100000130877,Iskenderun Demir ve Celik AŞ [100.0%],E100000130877 [100.0%],Hatay,Türkiye,Europe,48,1977,4863,operating,5800,36.735672,36.204581,POINT (4030275.521303827 4402326.637547793),603655.6002061085,27.125,69.54166667,3920.175,13.311
P100000120876,Kaptan Ereglisi steel plant,Kaptan Demir Celik Endustrisi Ve Ticaret AŞ,E100000001058,Kaptan Demir Celik Endustrisi Ve Ticaret AŞ [100.0%],E100000001058 [100.0%],Tekirdağ,Türkiye,Europe,23,2002,913,operating,1400,41.015222,27.959978,POINT (3112490.5135511314 5014587.164704679),603655.6002061085,27.125,69.54166667,4994.37,13.311
P100000120894,Kardemir Celik Sanayi Izmir steel plant,Kardemir Karabuk Demir Çelik Sanayi Ve Ticaret AŞ,E100001000598,Kardemir Karabuk Demir Çelik Sanayi Ve Ticaret AŞ [100.0%],E100001000598 [100.0%],İzmir,Türkiye,Europe,3,2022,1000,operating,1250,38.743652,26.964746,POINT (3001701.7940899604 4685018.1578486115),603655.6002061085,27.125,69.54166667,4985.385,13.311
P100000120877,Kardemir Merkez steel plant,Kardemir Karabuk Demir Çelik Sanayi Ve Ticaret AŞ,E100001000598,Kardemir Karabuk Demir Çelik Sanayi Ve Ticaret AŞ [100.0%],E100001000598 [100.0%],Karabük,Türkiye,Europe,86,,4176,operating,3501,41.180307,32.634343,POINT (3632838.4451330323 5038973.392717622),603655.6002061085,27.125,69.54166667,4526.515,13.311
P100000120878,Koc Metallurgical Toprakkale plant,Koc Metalurji AŞ,E100000131090,Koc Metalurji AŞ [100.0%],E100000131090 [100.0%],Osmaniye,Türkiye,Europe,13,2012,430,operating,1100,37.01488,36.104416,POINT (4019125.204508519 4441181.0703565255),603655.6002061085,27.125,69.54166667,3943.39,13.311
P100000120879,Kroman Steel Darica plant,Kroman Celik Sanayii AS,E100000130801,Yucel Boru ve Profil Endustrisi AŞ,E100000130883,Kocaeli,Türkiye,Europe,56,1969,1450,operating,1400,40.801101,29.374115,POINT (3269911.5243030586 4983048.224861666),603655.6002061085,27.125,69.54166667,4836.719,13.311
P100000120881,Mescier Iron and Steel Bartin plant,Mescier Demir Celik AŞ,E100000131123,Mescier Demir Celik AŞ [100.0%],E100000131123 [100.0%],Bartin,Türkiye,Europe,5,2020,499,operating,1000,41.565932,32.427758,POINT (3609841.5081275026 5096178.310272665),603655.6002061085,27.125,69.54166667,4571.594,13.311
P100000120880,MMK Türkiye Metallurgical Payas plant,MMK Metalurji Sanayi Ticaret ve Liman Isletmeciligi AŞ,E100001010269,Magnitogorskiy Metallurgicheskiy Kombinat PJSC [100.0%],E100000002080 [100.0%],Hatay,Türkiye,Europe,14,2011,1219,operating,2500,36.768975,36.213842,POINT (4031306.4511080636 4406953.617568649),603655.6002061085,27.125,69.54166667,3920.692,13.311
P100000120883,Ozkan Iron and Steel Aliaga plant,Ozkan Demir Celik Sanayi AŞ,E100000130878,Ozkan Demir Celik Sanayi AŞ [100.0%],E100000130878 [100.0%],İzmir,Türkiye,Europe,15,2010,425,operating,1200,38.737005,26.950824,POINT (3000152.0041391365 4684069.503974538),603655.6002061085,27.125,69.54166667,4986.565,13.311
P100000120884,Siddik Kardesler Dilovasi steel plant,Sıddık Kardeşler Haddecilik Sanayi Ticaret LŞ,E100000131138,Sıddık Kardeşler Haddecilik Sanayi Ticaret LŞ [100.0%],E100000131138 [100.0%],Kocaeli,Türkiye,Europe,9,2016,369,operating,690,40.800833,29.512008,POINT (3285261.7028470165 4983008.813695185),603655.6002061085,27.125,69.54166667,4822.517,13.311
P100000120886,Toscelik Iskenderun steel plant,Toscelik Profil ve Sac Endustrisi AS,E100000130880,Tosyalı Holding AŞ,E100001000709,Hatay,Türkiye,Europe,2,2023,1300,operating,4000,36.687943,36.214871,POINT (4031420.9988640905 4395698.867401147),603655.6002061085,27.125,69.54166667,3916.959,13.311
P100000120885,Toscelik Toprakkale steel plant,Toscelik Profil ve Sac Endustrisi AS,E100000130880,Tosyalı Holding AŞ,E100001000709,Osmaniye,Türkiye,Europe,16,2009,500,operating,2000,37.016956,36.10911,POINT (4019647.738198303 4441470.498588184),603655.6002061085,27.125,69.54166667,3942.993,13.311
P100000120887,Yazici Iron and Steel Iskenderun plant,Yazici Demir Celik Sanayi ve Turizm Ticaret AŞ,E100000130881,Diler Holding AŞ,E100000120333,Hatay,Türkiye,Europe,31,1994,435,operating,1050,36.685932,36.206275,POINT (4030464.0965212304 4395419.705184224),603655.6002061085,27.125,69.54166667,3917.776,13.311
P100000120888,Yesilyurt Iron and Steel Tekkekoy plant,Yesilyurt Demir Celik Endustri Ve Liman Isletmeleri AŞ,E100000130882,Yesilyurt Demir Celik Endustri Ve Liman Isletmeleri AŞ [100.0%],E100000130882 [100.0%],Samsun,Türkiye,Europe,28,1997,680,operating,1300,41.241199,36.442055,POINT (4056711.00606047 5047983.821867295),293.8831668379416,39.29166667,73.625,4148.949,5.687
P100000120918,Tembo Steels Iganga plant,Tembo Steels Uganda Ltd,E100000131193,Tembo Steels Uganda Ltd [100.0%],E100000131193 [100.0%],Busoga,Uganda,Africa,1,2024,3000,operating,450,0.611975,33.457629,POINT (3724486.223430263 68126.04073118459),10417737.629686857,22.29166667,68.95833333,4664.805,16.159
P100000120905,Alchevsk Metallurgical Plant,Alchevsk Metallurgical Plant PJSC,E100001012119,Southern Mining and Metallurgical Complex LLC,E100000130963,Luhansk,Ukraine,Europe,129,1896,200,operating,5472,48.478111,38.770787,POINT (4315944.266494471 6186767.273149535),293.8831668379416,39.29166667,73.625,4132.75,5.687
P100000120906,ArcelorMittal Kryvyi Rih steel plant,ArcelorMittal Kryvyi Rih PJSC,E100001000500,ArcelorMittal SA [95.1%]; small shareholder(s) [4.9%],E100000000687 [95.1%]; E100001015587 [4.9%],Dnipropetrovsk,Ukraine,Europe,91,1934,22000,operating,1083,47.874411,33.392993,POINT (3717290.9768233486 6085986.673913305),293.8831668379416,39.29166667,73.625,4669.774,5.687
P100000120915,Interpipe Steel Plant,Interpipe Ltd,E100001012175,Interpipe Holdings PLC [100.0%],E100001016232 [100.0%],Dnipropetrovsk,Ukraine,Europe,13,2012,555,operating,1320,48.498914,35.096336,POINT (3906906.252229636 6190261.364199842),293.8831668379416,39.29166667,73.625,4520.065,5.687
P100000120909,Metallurgical Plant Kametstal,Kamet-Steel PrJSC,E100001012133,Metinvest BV [100.0%],E100001000605 [100.0%],Dnipropetrovsk,Ukraine,Europe,138,1887,9000,operating,3500,48.528019,34.640915,POINT (3856209.0184130725 6195152.274083495),293.8831668379416,39.29166667,73.625,4569.729,5.687
P100000120916,Metinvest Zaporizhstal steel plant,Zaporiz'kyi Metalurhiinyi Kombinat Zaporizhstal' PJSC,E100000130816,Metinvest BV [47.0%]; Global Steel Investments Ltd [36.8%]; Eastrade Ltd [11.2%],E100001000605 [47.0%]; E100002017625 [36.8%]; E100002017627 [11.2%],Zaporizhzhia,Ukraine,Europe,92,1933,8000,operating,2930,47.86838,35.161773,POINT (3914190.6657486744 6084985.822853067),293.8831668379416,39.29166667,73.625,4480.987,5.687
P100000120912,Yenakiieve Metallurgical Plant,Yenakiieve Metallurgical Plant Branch PJSC,E100001012191,Yenakiieve Metallurgical Plant Branch PJSC [100.0%],E100001012191 [100.0%],Donetsk,Ukraine,Europe,130,1895,5000,operating,2200,48.220502,38.228626,POINT (4255591.180046499 6143617.22227441),293.8831668379416,39.29166667,73.625,4175.001,5.687
P100000120908,Yuzovsky Metallurgical Plant,SUE DPR UMP,E100001012093,SUE DPR UMP [100.0%],E100001012093 [100.0%],Donetsk,Ukraine,Europe,26,1999,858,operating,1000,47.982276,37.810634,POINT (4209060.523450837 6103906.699170856),293.8831668379416,39.29166667,73.625,4206.122,5.687
P100000121217,Arabian Gulf Steel Industries Abu Dhabi plant,Arabian Gulf Steel Industries Selling Port LLC,E100001012447,Arabian Gulf Steel Industries Selling Port LLC [100.0%],E100001012447 [100.0%],Abu Dhabi,United Arab Emirates,Middle East,17,2008,750,operating,600,24.283335,54.463384,POINT (6062836.173758523 2787971.917231015),54845.716740088894,23.875,68.20833333,1530.891,10.912
P100000120001,Emsteel Abu Dhabi plant,Emsteel Building Materials PJSC,E100001016181,Emsteel Building Materials PJSC [100.0%],E100001016181 [100.0%],Abu Dhabi,United Arab Emirates,Middle East,22,2003,3000,operating,3600,24.322033,54.467987,POINT (6063348.577374645 2792698.620549903),54845.716740088894,23.875,68.20833333,1530.54,10.912
P100000120485,GFG Liberty Steel Rotherham plant,Liberty Steel Group,E100000130950,GFG Alliance Ltd,E100001000556,England,United Kingdom,Europe,,,650,operating,1220,53.450712,-1.323025,POINT (-147278.46930677077 7066806.515477827),293.8831668379416,39.29166667,73.625,8655.266,5.687
P100000120484,Se.ven GI Cardiff plant,Sev.en Global Investments AS,E100001010410,Engiana Establishment [100.0%],E100001016427 [100.0%],Wales,United Kingdom,Europe,19,2006,800,operating,1200,51.479757,-3.137056,POINT (-349215.4765099836 6706599.987280317),293.8831668379416,39.29166667,73.625,8763.244,5.687
P100000120998,Alton Steel plant,Alton Steel Inc,E100000130968,Alton Steel Inc [100.0%],E100000130968 [100.0%],Illinois,United States,North America,22,2003,250,operating,680,38.884465,-90.14579,POINT (-10034983.439957373 4705135.661050392),54845.716740088894,23.875,68.20833333,17737.299,10.912
P100000120997,ArcelorMittal Calvert,AM/NS Calvert LLC,E100001010118,ArcelorMittal SA [100.0%],E100000000687 [100.0%],Alabama,United States,North America,0,2025,1700,operating,1500,31.148446,-87.990521,POINT (-9795059.992354844 3652042.725421264),54845.716740088894,23.875,68.20833333,17411.975,10.912
P100000120970,ArcelorMittal Texas DRI plant,ArcelorMittal SA,E100000000687,ArcelorMittal SA [100.0%],E100000000687 [100.0%],Texas,United States,North America,8,,270,operating,1350,27.888929,-97.282062,POINT (-10829389.605159668 3234977.481037155),54845.716740088894,23.875,68.20833333,18429.004,10.912
P100000120937,BlueScope North Star Steel plant,North Star BlueScope Steel Ltd,E100000130828,BlueScope Steel Ltd [100.0%],E100000130689 [100.0%],Ohio,United States,North America,29,1996,400,operating,3034,41.568783,-84.048129,POINT (-9356194.92240737 5096602.504278855),54845.716740088894,23.875,68.20833333,17112.409,10.912
P100000120984,Cascade Steel Rolling Mills,Cascade Steel Rolling Mills Inc,E100000130775,Radius Recycling Inc [100.0%],E100000130756 [100.0%],Oregon,United States,North America,57,1968,415,operating,860,45.228035,-123.163599,POINT (-13710509.124946939 5657492.6544646835),54845.716740088894,23.875,68.20833333,21502.519,10.912
P100000120986,Charter Steel Cleveland plant,Charter Manufacturing Co Inc,E100000130780,Charter Manufacturing Co Inc [100.0%],E100000130780 [100.0%],Ohio,United States,North America,19,2006,410,operating,635,41.443147,-81.659911,POINT (-9090339.710744038 5077927.126366424),54845.716740088894,23.875,68.20833333,16846.526,10.912
P100000120985,Charter Steel Saukville plant,Charter Manufacturing Co Inc,E100000130780,Charter Manufacturing Co Inc [100.0%],E100000130780 [100.0%],Wisconsin,United States,North America,34,1991,345,operating,570,43.400533,-87.9482,POINT (-9790348.840184983 5373137.133895593),54845.716740088894,23.875,68.20833333,17581.835,10.912
P100000120923,Cleveland-Cliffs Burns Harbor steel plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Indiana,United States,North America,61,1964,4039,operating,5001,41.631221,-87.143846,POINT (-9700808.56248745 5105897.215720351),54845.716740088894,23.875,68.20833333,17455.057,10.912
P100000120919,Cleveland-Cliffs Butler steel plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Pennsylvania,United States,North America,117,1908,1300,operating,908,40.845524,-79.921452,POINT (-8896815.340099055 4989583.120713793),54845.716740088894,23.875,68.20833333,16642.718,10.912
P100000120927,Cleveland-Cliffs Cleveland steel plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Ohio,United States,North America,112,1913,2100,operating,4100,41.464041,-81.676499,POINT (-9092186.27845732 5081030.440330876),54845.716740088894,23.875,68.20833333,16848.786,10.912
P100000120924,Cleveland-Cliffs Coatesville steel plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Pennsylvania,United States,North America,215,1810,754,operating,800,39.977819,-75.824512,POINT (-8440746.065488461 4862719.520367217),54845.716740088894,23.875,68.20833333,16173.806,10.912
P100000120920,Cleveland-Cliffs Dearborn steel plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Michigan,United States,North America,105,1920,1181,operating,3000,42.308171,-83.161353,POINT (-9257479.469639674 5207254.331954385),54845.716740088894,23.875,68.20833333,17030.331,10.912
P100000120926,Cleveland-Cliffs Indiana Harbor steel plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Indiana,United States,North America,124,1901,3431,operating,6800,41.669553,-87.438429,POINT (-9733601.392043805 5111607.89474218),54845.716740088894,23.875,68.20833333,17488.321,10.912
P100000120971,Cleveland-Cliffs Mansfield Works,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Ohio,United States,North America,101,1924,413,operating,546,40.790123,-82.526239,POINT (-9186778.902563995 4981433.967822611),54845.716740088894,23.875,68.20833333,16928.98,10.912
P100000120921,Cleveland-Cliffs Middletown steel plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Ohio,United States,North America,124,1901,2363,operating,2722,39.488589,-84.386197,POINT (-9393828.48002087 4791901.370470606),54845.716740088894,23.875,68.20833333,17110.443,10.912
P100000120969,Cleveland-Cliffs Toledo DRI plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Ohio,United States,North America,5,2020,166,operating,1350,41.672816,-83.477833,POINT (-9292709.86208593 5112094.171581156),54845.716740088894,23.875,68.20833333,17051.682,10.912
P100000120991,CMC Alabama steel plant,Commercial Metals Co,E100000130754,Commercial Metals Co [100.0%],E100000130754 [100.0%],Alabama,United States,North America,31,1994,409,operating,653,33.534372,-86.75773,POINT (-9657826.325980313 3966449.615074004),54845.716740088894,23.875,68.20833333,17294.415,10.912
P100000120994,CMC Arizona steel plant,Commercial Metals Co,E100000130754,Commercial Metals Co [100.0%],E100000130754 [100.0%],Arizona,United States,North America,16,2009,558,operating,890,33.285828,-111.586561,POINT (-12421759.149892561 3933304.595414809),54845.716740088894,23.875,68.20833333,20050.326,10.912
P100000120992,CMC South Carolina steel plant,Commercial Metals Co,E100000130754,Commercial Metals Co [100.0%],E100000130754 [100.0%],South Carolina,United States,North America,33,1992,487,operating,776,33.962272,-81.052011,POINT (-9022668.592290808 4023737.2018308053),54845.716740088894,23.875,68.20833333,16665.243,10.912
